date,rain_sum_7d,snow_var_7d,min_temp_2d,max_temp_2d,neg_rate_7d
2016-08-13,6.4,0.0,8.7,12.9,0.0
2016-08-14,9.2,0.0,8.7,12.5,0.0
2016-08-15,18.7,0.0,12.5,13.5,0.0
2016-08-16,17.7,0.0,9.3,13.5,0.0
2016-08-17,19.8,0.0,9.3,12.2,0.0
2016-08-18,21.1,0.0,12.2,13.0,0.0
2016-08-19,21.4,0.0,13.0,13.3,0.0
2016-08-20,22.3,0.0,13.3,14.8,0.0
2016-08-21,19.4,0.0,14.1,14.8,0.0
2016-08-22,9.9,0.0,13.7,14.1,0.0
2016-08-23,10.2,0.0,13.7,17.0,0.0
2016-08-24,5.5,0.0,13.9,17.0,0.0
2016-08-25,2.4,0.0,12.0,13.9,0.0
2016-08-26,8.0,0.0,12.0,12.1,0.0
2016-08-27,6.7,0.0,12.1,15.3,0.0
2016-08-28,6.7,0.0,15.3,16.6,0.0
2016-08-29,8.0,0.0,9.8,16.6,0.0
2016-08-30,18.4,0.0,9.8,12.6,0.0
2016-08-31,18.8,0.0,11.5,12.6,0.0
2016-09-01,18.8,0.0,8.3,11.5,0.0
2016-09-02,12.9,0.0,8.3,14.6,0.0
2016-09-03,12.9,0.0,13.7,14.6,0.0
2016-09-04,52.1,0.0,8.2,13.7,0.0
2016-09-05,50.8,0.0,8.2,13.0,0.0
2016-09-06,39.6,0.0,10.5,13.0,0.0
2016-09-07,39.2,0.0,7.3,10.5,0.0
2016-09-08,39.2,0.0,7.3,14.9,0.0
2016-09-09,39.2,0.0,11.8,14.9,0.0
2016-09-10,39.2,0.0,7.3,11.8,0.0
2016-09-11,-0.0,0.0,7.3,11.1,0.0
2016-09-12,-0.0,0.0,11.1,12.4,0.0
2016-09-13,-0.0,0.0,12.4,13.7,0.0
2016-09-14,-0.0,0.0,7.4,13.7,0.0
2016-09-15,-0.0,0.0,6.7,7.4,0.0
2016-09-16,-0.0,0.0,6.7,9.6,0.0
2016-09-17,-0.0,0.0,8.3,9.6,0.0
2016-09-18,-0.0,0.0,8.3,8.9,0.0
2016-09-19,-0.0,0.0,5.8,8.9,0.0
2016-09-20,-0.0,0.0,5.5,5.8,0.0
2016-09-21,-0.0,0.0,5.4,5.5,0.0
2016-09-22,-0.0,0.0,5.4,5.7,0.0
2016-09-23,-0.0,0.0,5.7,6.5,0.0
2016-09-24,-0.0,0.0,5.2,6.5,0.0
2016-09-25,-0.0,0.0,5.2,5.9,0.0
2016-09-26,-0.0,0.0,5.9,8.8,0.0
2016-09-27,-0.0,0.0,8.8,11.5,0.0
2016-09-28,-0.0,0.0,9.7,11.5,0.0
2016-09-29,5.9,0.0,9.7,11.2,0.0
2016-09-30,11.8,0.0,9.5,11.2,0.0
2016-10-01,11.8,0.0,9.5,11.6,0.0
2016-10-02,11.8,0.0,9.8,11.6,0.0
2016-10-03,11.8,0.0,4.0,9.8,0.0
2016-10-04,11.8,0.0,2.9,4.0,0.0
2016-10-05,11.8,0.0,2.9,3.0,0.0
2016-10-06,5.9,0.0,2.9,3.0,0.0
2016-10-07,-0.0,0.0,2.7,2.9,0.0
2016-10-08,-0.0,0.0,2.2,2.7,0.0
2016-10-09,0.3,0.0,2.2,6.2,0.0
2016-10-10,0.3,0.0,4.9,6.2,0.0
2016-10-11,0.3,0.0,2.7,4.9,0.0
2016-10-12,0.3,0.0,2.7,4.5,0.0
2016-10-13,0.3,0.0,3.1,4.5,0.0
2016-10-14,0.3,0.0,-0.4,3.1,0.0
2016-10-15,0.6,0.0,-0.4,1.1,0.14
2016-10-16,0.3,0.0,1.1,2.6,0.14
2016-10-17,0.3,0.0,2.6,4.6,0.14
2016-10-18,0.3,0.0,4.6,4.8,0.14
2016-10-19,0.3,0.0,4.7,4.8,0.14
2016-10-20,0.3,0.0,1.0,4.7,0.14
2016-10-21,0.3,0.0,1.0,2.3,0.14
2016-10-22,-0.0,0.0,2.3,3.3,0.0
2016-10-23,-0.0,0.0,2.7,3.3,0.0
2016-10-24,0.1,0.0,2.7,4.1,0.0
2016-10-25,0.5,0.0,4.0,4.1,0.0
2016-10-26,0.8,0.0,0.9,4.0,0.0
2016-10-27,5.2,0.0,-1.7,0.9,0.0
2016-10-28,14.2,0.0,-2.2,-1.7,0.14
2016-10-29,20.6,0.0,-2.2,7.3,0.29
2016-10-30,20.7,0.0,3.1,7.3,0.29
2016-10-31,20.6,0.0,1.5,3.1,0.29
2016-11-01,20.4,0.0,-0.5,1.5,0.29
2016-11-02,20.3,0.0,-2.2,-0.5,0.43
2016-11-03,21.3,0.0,-2.2,-2.2,0.57
2016-11-04,12.3,1.29,-2.9,-2.2,0.57
2016-11-05,5.9,2.14,-4.7,-2.9,0.57
2016-11-06,5.8,2.57,-6.1,-4.7,0.71
2016-11-07,6.3,2.57,-6.8,-6.1,0.86
2016-11-08,11.4,2.57,-6.8,-5.1,1.0
2016-11-09,15.9,11.48,-7.4,-5.1,1.0
2016-11-10,17.6,34.62,-7.4,-5.5,1.0
2016-11-11,18.6,52.9,-5.5,-4.7,1.0
2016-11-12,18.6,54.24,-10.6,-4.7,1.0
2016-11-13,18.6,44.95,-11.4,-10.6,1.0
2016-11-14,18.1,27.14,-11.4,-1.7,1.0
2016-11-15,12.9,9.24,-4.5,-1.7,1.0
2016-11-16,14.3,7.95,-4.5,-2.2,1.0
2016-11-17,9.4,11.81,-2.2,0.7,1.0
2016-11-18,11.9,19.67,0.7,1.9,0.86
2016-11-19,13.4,32.62,1.9,2.4,0.71
2016-11-20,18.2,34.9,2.4,4.8,0.57
2016-11-21,27.6,31.57,0.9,4.8,0.43
2016-11-22,27.6,25.29,0.9,4.4,0.29
2016-11-23,21.7,12.14,3.2,4.4,0.14
2016-11-24,23.9,2.29,3.2,3.2,0.0
2016-11-25,20.5,0.0,1.2,3.2,0.0
2016-11-26,28.0,0.0,-1.0,1.2,0.0
2016-11-27,24.4,0.0,-1.0,1.0,0.14
2016-11-28,15.2,0.0,-4.6,1.0,0.14
2016-11-29,15.1,0.0,-6.4,-4.6,0.29
2016-11-30,17.6,0.0,-9.5,-6.4,0.43
2016-12-01,13.2,0.0,-9.5,-0.6,0.57
2016-12-02,13.1,0.0,-2.2,-0.6,0.71
2016-12-03,4.1,0.0,-5.6,-2.2,0.86
2016-12-04,2.9,0.0,-6.4,-5.6,0.86
2016-12-05,4.1,0.0,-10.1,-6.4,1.0
2016-12-06,4.1,0.0,-10.1,0.4,1.0
2016-12-07,1.4,0.0,-10.9,0.4,0.86
2016-12-08,7.0,0.0,-11.9,-10.9,0.86
2016-12-09,7.0,0.0,-11.9,0.8,0.86
2016-12-10,7.0,0.0,0.5,0.8,0.71
2016-12-11,7.0,0.0,-7.3,0.5,0.57
2016-12-12,5.6,0.0,-10.1,-7.3,0.57
2016-12-13,5.6,0.0,-10.3,-10.1,0.57
2016-12-14,7.3,0.0,-10.3,-3.4,0.71
2016-12-15,1.7,0.57,-3.4,-3.3,0.71
2016-12-16,1.7,0.95,-3.6,-3.3,0.71
2016-12-17,1.7,1.14,-3.6,-2.7,0.86
2016-12-18,3.0,1.14,-4.5,-2.7,1.0
2016-12-19,3.5,1.29,-4.5,-0.8,1.0
2016-12-20,3.8,0.81,-0.8,-0.4,1.0
2016-12-21,2.4,0.81,-0.4,0.3,1.0
2016-12-22,2.4,1.29,0.3,2.4,0.86
2016-12-23,2.5,1.57,2.4,3.0,0.71
2016-12-24,2.5,1.67,1.5,3.0,0.57
2016-12-25,10.0,1.57,-0.3,1.5,0.43
2016-12-26,10.9,0.57,-0.3,1.3,0.43
2016-12-27,12.7,0.0,1.0,1.3,0.29
2016-12-28,12.5,0.0,-0.1,1.0,0.14
2016-12-29,12.5,0.0,-2.0,-0.1,0.29
2016-12-30,12.4,0.0,-2.6,-2.0,0.43
2016-12-31,12.4,0.0,-2.6,2.8,0.57
2017-01-01,3.6,0.0,2.8,4.5,0.57
2017-01-02,2.2,0.0,-1.5,4.5,0.43
2017-01-03,4.5,0.0,-4.7,-1.5,0.57
2017-01-04,11.0,7.0,-8.4,-4.7,0.71
2017-01-05,11.0,26.81,-18.4,-8.4,0.71
2017-01-06,11.0,31.57,-18.6,-18.4,0.71
2017-01-07,11.3,31.57,-21.8,-18.6,0.71
2017-01-08,16.6,26.81,-21.8,-18.8,0.86
2017-01-09,16.6,18.81,-18.8,-2.9,1.0
2017-01-10,13.3,3.95,-2.9,-0.9,1.0
2017-01-11,7.0,2.14,-0.9,0.8,1.0
2017-01-12,7.0,3.0,-3.8,0.8,0.86
2017-01-13,15.0,4.29,-4.0,-3.8,0.86
2017-01-14,14.8,6.0,-4.0,-2.4,0.86
2017-01-15,9.6,6.57,-2.4,0.5,0.86
2017-01-16,9.6,5.81,-5.1,0.5,0.71
2017-01-17,8.5,4.29,-7.3,-5.1,0.71
2017-01-18,8.4,4.29,-7.3,-6.6,0.71
2017-01-19,9.3,3.95,-6.6,-1.0,0.86
2017-01-20,1.3,5.57,-1.0,0.6,0.86
2017-01-21,1.5,2.14,-2.4,0.6,0.71
2017-01-22,1.8,2.57,-2.8,-2.4,0.71
2017-01-23,2.0,2.57,-2.8,-2.6,0.86
2017-01-24,2.1,2.0,-2.6,-0.7,0.86
2017-01-25,1.9,1.24,-5.3,-0.7,0.86
2017-01-26,1.6,0.29,-7.5,-5.3,0.86
2017-01-27,1.6,0.29,-7.5,-2.5,0.86
2017-01-28,1.3,0.62,-2.5,0.4,1.0
2017-01-29,2.7,0.9,-0.9,0.4,0.86
2017-01-30,5.1,1.67,-0.9,-0.4,0.86
2017-01-31,10.6,1.48,-0.4,-0.1,0.86
2017-02-01,10.6,1.29,-0.7,-0.1,0.86
2017-02-02,11.5,0.9,-1.5,-0.7,0.86
2017-02-03,11.7,0.48,-2.3,-1.5,0.86
2017-02-04,11.7,0.95,-2.3,-1.3,0.86
2017-02-05,12.6,1.24,-1.3,0.1,1.0
2017-02-06,10.0,1.24,-3.7,0.1,0.86
2017-02-07,4.4,1.62,-9.8,-3.7,0.86
2017-02-08,4.4,1.81,-14.6,-9.8,0.86
2017-02-09,2.9,1.24,-14.6,-12.8,0.86
2017-02-10,2.7,0.81,-13.8,-12.8,0.86
2017-02-11,2.7,0.62,-13.8,-9.8,0.86
2017-02-12,-0.0,0.24,-9.8,-9.7,0.86
2017-02-13,-0.0,0.14,-9.7,-4.5,1.0
2017-02-14,-0.0,0.0,-4.5,-2.3,1.0
2017-02-15,-0.0,0.0,-2.3,2.3,1.0
2017-02-16,-0.0,0.0,-3.0,2.3,0.86
2017-02-17,0.9,0.0,-3.0,-0.5,0.86
2017-02-18,1.1,0.0,-0.5,0.5,0.86
2017-02-19,2.6,1.29,-1.1,0.5,0.71
2017-02-20,3.7,2.14,-1.1,0.9,0.71
2017-02-21,6.5,4.29,-1.3,0.9,0.57
2017-02-22,6.5,3.9,-4.7,-1.3,0.57
2017-02-23,18.7,3.33,-10.3,-4.7,0.71
2017-02-24,18.1,15.0,-10.3,-4.2,0.71
2017-02-25,17.9,20.24,-6.6,-4.2,0.71
2017-02-26,16.8,22.14,-9.8,-6.6,0.86
2017-02-27,18.2,20.14,-9.8,-5.2,0.86
2017-02-28,16.4,12.29,-5.6,-5.2,1.0
2017-03-01,24.1,8.57,-5.6,-0.3,1.0
2017-03-02,18.8,3.57,-0.3,0.3,1.0
2017-03-03,19.0,6.62,0.1,0.3,0.86
2017-03-04,21.1,10.29,0.1,0.2,0.71
2017-03-05,20.9,11.62,-4.0,0.2,0.57
2017-03-06,18.4,11.9,-7.4,-4.0,0.57
2017-03-07,17.4,6.57,-7.8,-7.4,0.57
2017-03-08,15.4,1.24,-7.8,-5.4,0.57
2017-03-09,8.6,2.14,-5.4,-1.8,0.57
2017-03-10,9.0,2.81,-1.8,-0.5,0.71
2017-03-11,7.4,2.62,-1.2,-0.5,0.86
2017-03-12,7.2,2.29,-1.2,0.7,1.0
2017-03-13,7.2,2.29,-2.8,0.7,0.86
2017-03-14,7.2,2.62,-2.8,-1.3,0.86
2017-03-15,7.5,3.24,-1.3,-0.55,0.86
2017-03-16,7.4,5.14,-0.55,0.2,0.86
2017-03-17,8.3,7.37,-0.5,0.2,0.71
2017-03-18,12.1,8.32,-0.5,0.5,0.71
2017-03-19,12.1,7.82,0.5,0.5,0.57
2017-03-20,12.1,6.54,-0.4,0.5,0.57
2017-03-21,13.2,3.54,-2.2,-0.4,0.57
2017-03-22,13.2,0.56,-2.2,-0.5,0.57
2017-03-23,13.4,0.04,-0.5,1.4,0.57
2017-03-24,11.6,0.0,-0.3,1.4,0.57
2017-03-25,7.9,0.0,-2.5,-0.3,0.57
2017-03-26,8.7,0.0,-2.5,-1.7,0.71
2017-03-27,8.8,0.0,-2.3,-1.7,0.86
2017-03-28,7.7,0.0,-2.3,2.3,0.86
2017-03-29,1.7,0.0,0.5,2.3,0.71
2017-03-30,1.5,0.0,-3.9,0.5,0.57
2017-03-31,4.8,0.0,-5.3,-3.9,0.71
2017-04-01,4.8,0.57,-5.3,-1.0,0.71
2017-04-02,7.6,0.57,-1.8,-1.0,0.71
2017-04-03,7.6,0.57,-1.8,2.8,0.71
2017-04-04,7.8,0.57,1.7,2.8,0.57
2017-04-05,7.8,0.57,0.9,1.7,0.57
2017-04-06,8.5,0.57,0.9,1.8,0.57
2017-04-07,5.2,0.57,-1.0,1.8,0.43
2017-04-08,9.0,0.0,-1.0,1.2,0.43
2017-04-09,5.4,0.0,-1.7,1.2,0.29
2017-04-10,5.3,0.0,-1.7,1.3,0.29
2017-04-11,7.1,0.0,1.3,2.2,0.29
2017-04-12,7.8,0.0,1.6,2.2,0.29
2017-04-13,8.2,0.0,-2.6,1.6,0.29
2017-04-14,8.5,0.0,-2.6,-0.7,0.43
2017-04-15,4.1,0.0,-3.4,-0.7,0.43
2017-04-16,4.1,0.0,-5.1,-3.4,0.57
2017-04-17,4.1,0.0,-5.1,-4.7,0.57
2017-04-18,2.1,0.0,-4.7,-2.9,0.71
2017-04-19,1.4,0.0,-2.9,-2.1,0.86
2017-04-20,0.3,0.0,-4.5,-2.1,1.0
2017-04-21,5.1,0.0,-4.5,-1.1,1.0
2017-04-22,5.1,0.0,-1.1,1.0,1.0
2017-04-23,7.2,0.0,0.1,1.0,0.86
2017-04-24,8.8,0.0,0.1,0.3,0.71
2017-04-25,11.3,0.0,-1.2,0.3,0.57
2017-04-26,16.2,0.0,-1.2,0.4,0.57
2017-04-27,16.5,0.0,0.3,0.4,0.43
2017-04-28,11.4,0.0,0.3,1.2,0.29
2017-04-29,11.4,0.0,-0.8,1.2,0.14
2017-04-30,19.2,0.0,-0.8,0.1,0.29
2017-05-01,18.0,0.57,0.1,0.4,0.29
2017-05-02,15.5,0.57,0.4,1.5,0.29
2017-05-03,10.6,0.57,1.3,1.5,0.14
2017-05-04,10.3,0.57,1.3,3.3,0.14
2017-05-05,10.3,0.57,3.0,3.3,0.14
2017-05-06,10.3,0.57,1.4,3.0,0.14
2017-05-07,0.4,0.57,1.4,6.6,0.0
2017-05-08,-0.0,0.0,2.3,6.6,0.0
2017-05-09,-0.0,0.0,2.3,2.7,0.0
2017-05-10,0.2,0.0,0.3,2.7,0.0
2017-05-11,3.4,0.0,-2.0,0.3,0.0
2017-05-12,3.8,0.0,-2.1,-2.0,0.14
2017-05-13,3.8,0.0,-2.1,-1.8,0.29
2017-05-14,3.8,0.0,-1.8,0.5,0.43
2017-05-15,3.8,0.0,0.5,2.2,0.43
2017-05-16,4.7,0.0,2.2,7.7,0.43
2017-05-17,4.5,0.0,0.1,7.7,0.43
2017-05-18,2.0,0.0,0.1,5.6,0.43
2017-05-19,1.6,0.0,5.6,8.6,0.29
2017-05-20,1.6,0.0,8.6,9.3,0.14
2017-05-21,1.6,0.0,9.3,14.8,0.0
2017-05-22,1.6,0.0,9.7,14.8,0.0
2017-05-23,0.7,0.0,9.0,9.7,0.0
2017-05-24,0.7,0.0,8.5,9.0,0.0
2017-05-25,-0.0,0.0,8.5,9.5,0.0
2017-05-26,-0.0,0.0,8.7,9.5,0.0
2017-05-27,3.6,0.0,7.6,8.7,0.0
2017-05-28,3.6,0.0,6.8,7.6,0.0
2017-05-29,4.6,0.0,6.8,7.9,0.0
2017-05-30,4.6,0.0,7.9,12.2,0.0
2017-05-31,10.0,0.0,4.4,12.2,0.0
2017-06-01,10.7,0.0,4.4,8.6,0.0
2017-06-02,11.7,0.0,4.4,8.6,0.0
2017-06-03,8.1,0.0,2.4,4.4,0.0
2017-06-04,8.1,0.0,2.4,3.6,0.0
2017-06-05,7.1,0.0,3.6,5.1,0.0
2017-06-06,11.2,0.0,5.1,9.1,0.0
2017-06-07,5.8,0.0,8.3,9.1,0.0
2017-06-08,6.4,0.0,8.3,9.0,0.0
2017-06-09,31.9,0.0,9.0,10.9,0.0
2017-06-10,31.9,0.0,10.9,10.9,0.0
2017-06-11,31.9,0.0,10.2,10.9,0.0
2017-06-12,37.2,0.0,10.2,13.3,0.0
2017-06-13,51.7,0.0,11.4,13.3,0.0
2017-06-14,52.3,0.0,10.9,11.4,0.0
2017-06-15,51.0,0.0,6.6,10.9,0.0
2017-06-16,24.5,0.0,6.6,8.7,0.0
2017-06-17,24.5,0.0,8.7,11.5,0.0
2017-06-18,24.5,0.0,11.5,13.7,0.0
2017-06-19,19.2,0.0,13.7,13.9,0.0
2017-06-20,5.3,0.0,13.9,14.8,0.0
2017-06-21,7.4,0.0,10.8,14.8,0.0
2017-06-22,12.6,0.0,9.2,10.8,0.0
2017-06-23,14.0,0.0,8.7,9.2,0.0
2017-06-24,14.0,0.0,6.5,8.7,0.0
2017-06-25,18.5,0.0,6.5,9.0,0.0
2017-06-26,18.5,0.0,9.0,10.8,0.0
2017-06-27,13.8,0.0,10.8,11.4,0.0
2017-06-28,11.5,0.0,11.3,11.4,0.0
2017-06-29,6.3,0.0,10.0,11.3,0.0
2017-06-30,4.9,0.0,8.4,10.0,0.0
2017-07-01,4.9,0.0,8.4,14.2,0.0
2017-07-02,0.5,0.0,13.2,14.2,0.0
2017-07-03,0.5,0.0,13.2,13.4,0.0
2017-07-04,2.7,0.0,13.2,13.4,0.0
2017-07-05,3.2,0.0,11.5,13.2,0.0
2017-07-06,3.2,0.0,11.5,12.2,0.0
2017-07-07,3.2,0.0,8.3,12.2,0.0
2017-07-08,3.2,0.0,7.8,8.3,0.0
2017-07-09,3.4,0.0,7.8,11.1,0.0
2017-07-10,3.4,0.0,11.1,12.4,0.0
2017-07-11,1.2,0.0,12.0,12.4,0.0
2017-07-12,8.1,0.0,12.0,14.8,0.0
2017-07-13,8.1,0.0,14.8,15.0,0.0
2017-07-14,12.3,0.0,12.8,15.0,0.0
2017-07-15,12.3,0.0,10.2,12.8,0.0
2017-07-16,12.0,0.0,8.6,10.2,0.0
2017-07-17,12.0,0.0,8.6,10.9,0.0
2017-07-18,14.7,0.0,10.9,13.2,0.0
2017-07-19,11.5,0.0,11.0,13.2,0.0
2017-07-20,11.8,0.0,10.2,11.0,0.0
2017-07-21,9.0,0.0,10.2,12.1,0.0
2017-07-22,9.0,0.0,9.5,12.1,0.0
2017-07-23,12.3,0.0,9.5,9.8,0.0
2017-07-24,12.3,0.0,9.8,10.6,0.0
2017-07-25,9.6,0.0,10.6,11.1,0.0
2017-07-26,5.0,0.0,11.1,13.2,0.0
2017-07-27,4.7,0.0,12.4,13.2,0.0
2017-07-28,5.7,0.0,12.4,13.8,0.0
2017-07-29,5.7,0.0,13.8,16.6,0.0
2017-07-30,2.4,0.0,15.7,16.6,0.0
2017-07-31,3.3,0.0,13.5,15.7,0.0
2017-08-01,3.4,0.0,13.5,15.1,0.0
2017-08-02,15.7,0.0,15.1,15.6,0.0
2017-08-03,18.6,0.0,15.5,15.6,0.0
2017-08-04,26.5,0.0,15.3,15.5,0.0
2017-08-05,46.1,0.0,14.5,15.3,0.0
2017-08-06,46.1,0.0,14.5,15.0,0.0
2017-08-07,56.2,0.0,14.5,15.0,0.0
2017-08-08,67.1,0.0,13.9,14.5,0.0
2017-08-09,54.8,0.0,11.8,13.9,0.0
2017-08-10,52.0,0.0,11.8,13.2,0.0
2017-08-11,41.7,0.0,13.2,17.1,0.0
2017-08-12,22.1,0.0,13.7,17.1,0.0
2017-08-13,31.5,0.0,13.7,15.5,0.0
2017-08-14,20.7,0.0,15.5,16.1,0.0
2017-08-15,9.7,0.0,10.0,16.1,0.0
2017-08-16,9.7,0.0,10.0,11.8,0.0
2017-08-17,9.6,0.0,11.8,12.2,0.0
2017-08-18,9.9,0.0,12.2,16.8,0.0
2017-08-19,9.9,0.0,16.0,16.8,0.0
2017-08-20,2.2,0.0,15.7,16.0,0.0
2017-08-21,2.0,0.0,15.7,15.8,0.0
2017-08-22,2.0,0.0,14.7,15.8,0.0
2017-08-23,2.0,0.0,12.0,14.7,0.0
2017-08-24,2.0,0.0,9.9,12.0,0.0
2017-08-25,1.7,0.0,9.9,10.3,0.0
2017-08-26,4.4,0.0,8.1,10.3,0.0
2017-08-27,3.4,0.0,6.7,8.1,0.0
2017-08-28,3.4,0.0,6.0,6.7,0.0
2017-08-29,3.4,0.0,6.0,8.8,0.0
2017-08-30,3.4,0.0,7.7,8.8,0.0
2017-08-31,5.3,0.0,7.7,14.8,0.0
2017-09-01,7.3,0.0,14.8,14.9,0.0
2017-09-02,4.6,0.0,12.5,14.9,0.0
2017-09-03,3.9,0.0,9.4,12.5,0.0
2017-09-04,4.0,0.0,9.4,11.9,0.0
2017-09-05,4.0,0.0,8.4,11.9,0.0
2017-09-06,4.0,0.0,8.4,8.6,0.0
2017-09-07,2.1,0.0,4.9,8.6,0.0
2017-09-08,0.8,0.0,4.9,9.4,0.0
2017-09-09,6.9,0.0,7.9,9.4,0.0
2017-09-10,22.8,0.0,7.9,11.1,0.0
2017-09-11,26.6,0.0,11.1,13.9,0.0
2017-09-12,43.0,0.0,12.3,13.9,0.0
2017-09-13,43.1,0.0,12.3,13.1,0.0
2017-09-14,44.2,0.0,12.7,13.1,0.0
2017-09-15,58.9,0.0,11.7,12.7,0.0
2017-09-16,53.0,0.0,10.5,11.7,0.0
2017-09-17,39.2,0.0,9.1,10.5,0.0
2017-09-18,35.3,0.0,5.9,9.1,0.0
2017-09-19,18.9,0.0,4.1,5.9,0.0
2017-09-20,19.3,0.0,4.1,7.7,0.0
2017-09-21,18.8,0.0,5.7,7.7,0.0
2017-09-22,4.6,0.0,5.7,9.6,0.0
2017-09-23,5.2,0.0,9.6,10.1,0.0
2017-09-24,3.1,0.0,10.1,10.5,0.0
2017-09-25,3.1,0.0,10.0,10.5,0.0
2017-09-26,3.1,0.0,8.6,10.0,0.0
2017-09-27,2.6,0.0,8.6,9.7,0.0
2017-09-28,2.0,0.0,9.7,10.2,0.0
2017-09-29,0.8,0.0,8.2,10.2,0.0
2017-09-30,-0.0,0.0,4.0,8.2,0.0
2017-10-01,0.1,0.0,4.0,7.3,0.0
2017-10-02,0.1,0.0,7.3,7.9,0.0
2017-10-03,6.5,0.0,7.9,8.4,0.0
2017-10-04,28.0,0.0,7.1,8.4,0.0
2017-10-05,40.7,0.0,7.1,9.0,0.0
2017-10-06,41.3,0.0,8.2,9.0,0.0
2017-10-07,42.0,0.0,4.4,8.2,0.0
2017-10-08,53.6,0.0,4.4,6.5,0.0
2017-10-09,67.7,0.0,6.5,7.2,0.0
2017-10-10,79.6,0.0,7.2,7.4,0.0
2017-10-11,82.3,0.0,7.4,7.4,0.0
2017-10-12,71.1,0.0,6.4,7.4,0.0
2017-10-13,88.6,0.0,1.3,6.4,0.0
2017-10-14,87.9,0.0,1.3,5.4,0.0
2017-10-15,81.2,0.0,5.3,5.4,0.0
2017-10-16,70.4,0.0,5.3,6.3,0.0
2017-10-17,52.1,0.0,6.3,6.6,0.0
2017-10-18,29.5,0.0,4.6,6.6,0.0
2017-10-19,28.0,0.0,4.6,6.5,0.0
2017-10-20,10.8,0.0,2.5,6.5,0.0
2017-10-21,10.8,0.0,-0.8,2.5,0.0
2017-10-22,5.8,0.0,-3.4,-0.8,0.14
2017-10-23,2.5,0.0,-3.4,-2.3,0.29
2017-10-24,2.5,0.0,-2.3,-0.5,0.43
2017-10-25,0.9,0.0,-3.0,-0.5,0.57
2017-10-26,9.4,0.0,-3.0,0.9,0.71
2017-10-27,20.8,0.57,-1.1,0.9,0.71
2017-10-28,22.8,6.9,-1.3,-1.1,0.86
2017-10-29,39.3,7.48,-1.3,-1.0,0.86
2017-10-30,41.7,7.48,-1.0,1.2,0.86
2017-10-31,41.7,7.48,0.8,1.2,0.71
2017-11-01,41.7,7.48,-2.5,0.8,0.57
2017-11-02,33.2,7.48,-3.1,-2.5,0.57
2017-11-03,21.0,7.95,-3.1,-3.05,0.71
2017-11-04,19.3,2.29,-3.05,-3.0,0.71
2017-11-05,3.8,0.0,-3.0,-2.95,0.71
2017-11-06,1.6,0.0,-2.95,-2.89,0.71
2017-11-07,3.6,0.0,-2.89,-2.84,0.86
2017-11-08,3.6,0.0,-2.84,-2.79,1.0
2017-11-09,3.8,0.0,-2.79,-2.74,1.0
2017-11-10,13.0,0.0,-2.74,-2.69,1.0
2017-11-11,16.3,0.0,-2.69,-2.64,1.0
2017-11-12,32.0,0.0,-2.64,-2.58,1.0
2017-11-13,34.0,0.0,-2.58,-2.53,1.0
2017-11-14,32.0,0.0,-2.53,-2.48,1.0
2017-11-15,34.1,0.0,-2.48,-2.43,1.0
2017-11-16,35.0,0.0,-2.43,-2.38,1.0
2017-11-17,27.5,0.0,-2.38,-2.33,1.0
2017-11-18,25.9,0.0,-2.33,-2.27,1.0
2017-11-19,20.5,0.0,-2.27,-2.22,1.0
2017-11-20,28.7,0.0,-2.22,-2.17,1.0
2017-11-21,33.2,0.0,-2.17,-2.12,1.0
2017-11-22,33.6,1.29,-2.12,-2.07,1.0
2017-11-23,34.0,1.29,-2.07,-2.02,1.0
2017-11-24,38.4,1.29,-2.02,-1.96,1.0
2017-11-25,45.4,1.29,-1.96,-1.91,1.0
2017-11-26,42.6,1.29,-1.91,-1.86,1.0
2017-11-27,37.7,1.29,-1.86,-1.81,1.0
2017-11-28,37.9,1.29,-1.81,-1.76,1.0
2017-11-29,43.7,0.0,-1.76,-1.71,1.0
2017-11-30,44.3,0.0,-1.71,-1.66,1.0
2017-12-01,41.2,0.0,-1.66,-1.6,1.0
2017-12-02,35.6,0.0,-1.6,-1.55,1.0
2017-12-03,32.4,3.57,-1.55,-1.5,1.0
2017-12-04,34.1,3.57,-1.5,-1.45,1.0
2017-12-05,29.4,3.57,-1.45,-1.4,1.0
2017-12-06,21.8,3.57,-1.4,-1.35,1.0
2017-12-07,19.7,3.57,-1.35,-1.29,1.0
2017-12-08,32.9,3.57,-1.29,-1.24,1.0
2017-12-09,30.5,3.57,-1.24,-1.19,1.0
2017-12-10,25.3,0.0,-1.19,-1.14,1.0
2017-12-11,18.1,0.0,-1.14,-1.09,1.0
2017-12-12,19.4,0.0,-1.09,-1.04,1.0
2017-12-13,53.7,0.0,-1.04,-0.98,1.0
2017-12-14,57.9,3.57,-0.98,-0.93,1.0
2017-12-15,46.8,4.9,-0.93,-0.88,1.0
2017-12-16,55.8,14.9,-0.88,-0.83,1.0
2017-12-17,57.0,14.62,-0.83,-0.78,1.0
2017-12-18,57.0,12.24,-0.78,-0.73,1.0
2017-12-19,59.2,8.67,-0.73,-0.67,1.0
2017-12-20,24.4,4.95,-0.67,-0.62,1.0
2017-12-21,23.8,5.81,-0.62,-0.57,1.0
2017-12-22,18.6,9.62,-0.57,-0.52,1.0
2017-12-23,8.6,5.81,-0.52,-0.47,1.0
2017-12-24,14.9,5.24,-0.47,-0.42,1.0
2017-12-25,14.9,4.29,-0.42,-0.37,1.0
2017-12-26,17.3,2.14,-0.37,-0.31,1.0
