,rainfall_mm,snow_depth_cm,air_temp,max_temp,min_temp,min_ground_temp
2326,0.9,-1.0,7.6,13.2,4.6,1.2
2327,-1.0,-1.0,6.4,11.1,1.8,-0.1
2328,0.5,-1.0,6.0,10.9,4.2,2.7
2329,-1.0,-1.0,3.2,9.2,-1.0,-2.9
2330,0.3,-1.0,3.7,9.7,-1.7,-4.0
2331,3.6,-1.0,4.2,6.0,1.2,-3.1
2332,0.8,-1.0,4.2,8.4,1.1,2.3
2333,3.9,-1.0,2.0,6.8,0.0,-0.9
2334,14.8,1.0,3.0,7.7,-0.6,-3.2
2335,3.2,4.0,2.7,7.4,0.2,0.0
2336,-1.0,-1.0,4.2,8.2,0.5,-1.0
2337,-1.0,-1.0,5.9,10.4,1.6,-0.1
2338,-1.0,-1.0,6.4,11.0,1.9,0.5
2339,-1.0,-1.0,9.3,12.9,5.8,4.4
2340,-1.0,-1.0,10.6,16.6,5.0,1.4
2341,-1.0,-1.0,8.0,12.3,5.2,-0.7
2342,-1.0,-1.0,8.6,15.3,1.9,-2.9
2343,-1.0,-1.0,6.6,10.3,3.9,1.5
2344,-1.0,-1.0,4.4,10.1,-1.6,-4.2
2345,-1.0,-1.0,5.0,10.0,-1.3,-3.6
2346,-1.0,-1.0,4.9,8.8,0.3,-2.7
2347,0.5,-1.0,4.4,7.0,3.1,1.0
2348,5.7,-1.0,2.4,6.8,1.1,0.1
2349,-1.0,-1.0,3.4,7.6,-1.9,-6.2
2350,-1.0,-1.0,6.2,9.0,2.7,0.5
2351,7.6,-1.0,8.5,12.4,5.9,4.8
2352,-1.0,-1.0,8.7,12.9,6.9,6.9
2353,-1.0,-1.0,6.4,9.2,4.4,4.9
2354,-1.0,-1.0,10.1,16.1,2.4,-1.8
2355,-1.0,-1.0,11.2,17.4,6.3,1.4
2356,-1.0,-1.0,8.8,14.7,2.6,0.0
2357,-1.0,-1.0,8.2,13.1,2.4,-0.3
2358,-1.0,-1.0,10.0,15.3,4.1,1.0
2359,0.8,-1.0,10.2,14.5,3.7,-3.3
2360,11.8,-1.0,4.8,12.7,0.6,6.3
2361,1.0,-1.0,5.1,10.6,0.1,-1.4
2362,1.6,-1.0,4.2,7.7,0.4,-4.1
2363,7.4,-1.0,6.1,11.5,-0.3,-3.8
2364,4.0,-1.0,5.5,10.3,0.2,0.0
2365,4.2,-1.0,5.4,9.6,3.5,-0.8
2366,0.1,-1.0,5.4,10.3,0.5,-2.0
2367,0.6,-1.0,7.1,13.8,1.3,-1.7
2368,1.6,-1.0,7.1,13.8,2.5,-0.8
2369,-1.0,-1.0,8.2,13.6,2.1,-0.3
2370,-1.0,-1.0,10.9,16.0,5.2,2.7
2371,-1.0,-1.0,11.4,16.2,7.5,5.8
2372,-1.0,-1.0,12.4,17.9,6.0,0.1
2373,-1.0,-1.0,11.1,14.0,9.1,8.1
2374,0.1,-1.0,14.8,19.3,10.1,6.7
2375,1.0,-1.0,16.9,22.6,8.6,3.2
2376,8.5,-1.0,15.3,20.5,10.0,4.0
2377,-1.0,-1.0,13.7,18.7,10.5,10.4
2378,-1.0,-1.0,13.7,19.0,8.3,4.9
2379,-1.0,-1.0,16.0,20.7,10.5,5.1
2380,-1.0,-1.0,15.5,20.2,11.3,7.6
2381,-1.0,-1.0,12.7,17.9,10.9,5.4
2382,-1.0,-1.0,12.7,15.8,6.3,1.8
2383,-1.0,-1.0,13.7,17.3,6.6,1.1
2384,4.7,-1.0,14.2,19.4,11.1,5.3
2385,8.0,-1.0,13.5,19.3,10.9,10.6
2386,2.6,-1.0,13.7,18.4,11.2,10.6
2387,-1.0,-1.0,14.6,19.9,11.0,8.8
2388,1.2,-1.0,15.4,19.3,13.5,9.7
2389,0.0,-1.0,15.2,19.4,12.7,12.3
2390,-1.0,-1.0,18.5,23.8,11.7,7.5
2391,-1.0,-1.0,17.4,23.4,14.3,10.0
2392,-1.0,-1.0,18.4,22.5,13.2,10.3
2393,-1.0,-1.0,17.9,22.7,10.9,7.4
2394,-1.0,-1.0,18.4,22.4,10.6,6.0
2395,-1.0,-1.0,19.6,24.1,13.6,8.2
2396,0.5,-1.0,21.3,25.4,16.6,14.3
2397,25.0,-1.0,21.1,25.3,16.5,14.5
2398,-1.0,-1.0,20.2,24.4,17.7,15.4
2399,-1.0,-1.0,21.8,25.4,16.6,13.5
2400,-1.0,-1.0,19.3,23.2,17.5,16.5
2401,-1.0,-1.0,17.4,20.1,13.7,10.0
2402,-1.0,-1.0,17.5,21.7,10.5,6.2
2403,-1.0,-1.0,20.1,24.7,11.8,7.0
2404,-1.0,-1.0,22.5,27.4,15.3,10.5
2405,-1.0,-1.0,24.0,29.4,17.5,12.4
2406,-1.0,-1.0,22.6,27.7,16.9,11.4
2407,-1.0,-1.0,23.6,28.8,16.4,10.6
2408,-1.0,-1.0,21.4,25.6,18.7,13.3
2409,9.9,-1.0,18.5,20.9,17.2,16.1
2410,26.3,-1.0,15.7,18.3,13.1,16.1
2411,1.4,-1.0,16.2,18.9,14.8,14.0
2412,1.4,-1.0,16.0,19.7,13.0,10.6
2413,-1.0,-1.0,16.9,19.8,13.8,11.9
2414,10.5,-1.0,15.2,17.8,13.7,10.6
2415,11.1,-1.0,15.5,19.0,13.1,13.2
2416,0.3,-1.0,16.1,18.5,15.0,14.6
2417,3.2,-1.0,14.5,17.3,13.1,11.8
2418,1.3,-1.0,14.5,19.1,11.8,7.7
2419,0.4,-1.0,14.1,17.6,10.4,6.4
2420,7.7,-1.0,15.8,19.6,11.9,8.5
2421,5.7,-1.0,13.9,16.5,13.0,10.4
2422,-1.0,-1.0,15.6,20.1,10.7,6.6
2423,18.6,-1.0,14.8,18.8,12.4,8.5
2424,-1.0,-1.0,15.0,19.9,8.8,6.3
2425,-1.0,-1.0,17.6,22.8,10.0,6.8
2426,-1.0,-1.0,19.2,24.5,11.5,8.2
2427,-1.0,-1.0,21.0,25.7,13.4,9.5
2428,-1.0,-1.0,20.6,24.5,15.8,11.7
2429,-1.0,-1.0,20.6,24.7,15.5,12.1
2430,-1.0,-1.0,20.9,25.2,17.8,15.3
2431,0.0,-1.0,19.3,23.2,16.1,12.7
2432,-1.0,-1.0,15.3,20.5,12.6,10.7
2433,1.7,-1.0,14.2,17.9,11.8,10.7
2434,3.7,-1.0,14.4,18.4,11.3,9.0
2435,1.5,-1.0,15.3,19.5,13.4,12.8
2436,-1.0,-1.0,17.7,23.1,11.8,7.5
2437,7.9,-1.0,19.3,22.2,15.7,11.1
2438,7.4,-1.0,17.5,19.9,16.6,16.4
2439,15.0,-1.0,16.9,20.9,15.8,15.2
2440,-1.0,-1.0,15.9,19.3,13.1,9.4
2441,-1.0,-1.0,17.8,22.8,12.2,9.0
2442,-1.0,-1.0,16.7,21.2,10.9,7.6
2443,1.0,-1.0,16.6,20.9,13.3,10.7
2444,8.3,-1.0,16.5,20.7,15.4,13.3
2445,0.3,-1.0,16.1,18.9,13.6,9.6
2446,0.1,-1.0,16.9,21.7,12.6,10.8
2447,-1.0,-1.0,17.2,20.1,14.3,10.2
2448,-1.0,-1.0,19.0,23.6,14.2,10.7
2449,-1.0,-1.0,21.6,26.6,15.6,12.0
2450,-1.0,-1.0,21.7,26.9,15.8,11.6
2451,-1.0,-1.0,18.9,23.6,14.9,13.4
2452,-1.0,-1.0,15.6,20.1,11.5,7.7
2453,4.7,-1.0,14.8,19.1,9.8,5.3
2454,-1.0,-1.0,14.8,17.8,13.4,13.0
2455,-1.0,-1.0,16.9,20.8,11.1,7.8
2456,-1.0,-1.0,19.2,24.3,14.5,10.4
2457,-1.0,-1.0,21.0,27.1,16.7,13.2
2458,-1.0,-1.0,17.2,24.1,9.8,5.6
2459,-1.0,-1.0,17.5,22.5,9.1,4.8
2460,-1.0,-1.0,19.0,22.6,14.5,10.1
2461,-1.0,-1.0,19.4,23.7,13.4,8.9
2462,1.9,-1.0,20.3,24.2,15.5,10.4
2463,13.8,-1.0,18.1,20.9,16.9,15.8
2464,20.5,-1.0,19.8,22.4,17.5,17.3
2465,8.0,-1.0,16.1,21.2,13.8,12.6
2466,0.3,-1.0,15.1,19.4,10.6,7.7
2467,0.8,-1.0,13.8,19.0,8.7,4.5
2468,-1.0,-1.0,13.6,18.8,9.9,8.4
2469,-1.0,-1.0,13.4,19.0,8.6,5.3
2470,12.2,-1.0,14.2,18.6,7.1,3.4
2471,2.9,-1.0,13.0,16.4,11.1,10.7
2472,1.0,-1.0,13.3,15.4,12.7,12.4
2473,-1.0,-1.0,13.4,19.3,8.6,6.4
2474,-1.0,-1.0,14.1,17.7,8.1,3.9
2475,1.0,-1.0,16.4,18.6,15.4,15.1
2476,3.6,-1.0,16.1,19.4,14.8,12.2
2477,10.7,-1.0,15.3,19.1,12.8,14.5
2478,6.7,-1.0,14.5,17.7,12.1,11.0
2479,1.2,-1.0,13.6,18.3,9.5,6.1
2480,11.0,-1.0,12.2,15.7,8.4,4.1
2481,10.6,-1.0,13.0,16.3,9.2,5.2
2482,-1.0,-1.0,12.8,15.7,10.9,9.9
2483,2.0,-1.0,11.9,16.5,7.9,4.3
2484,20.2,-1.0,13.7,14.9,11.9,7.7
2485,-1.0,-1.0,12.9,16.7,10.9,8.7
2486,-1.0,-1.0,13.2,18.7,8.8,4.3
2487,0.0,-1.0,13.3,18.1,9.4,5.3
2488,0.5,-1.0,13.8,18.0,12.3,10.4
2489,-1.0,-1.0,9.2,13.5,7.8,7.3
2490,-1.0,-1.0,10.3,15.0,5.6,3.8
2491,-1.0,-1.0,10.5,15.1,6.5,2.0
2492,-1.0,-1.0,10.7,15.6,5.3,0.9
2493,-1.0,-1.0,12.6,14.7,9.8,5.9
2494,-1.0,-1.0,12.4,16.6,10.7,10.1
2495,-1.0,-1.0,14.0,17.8,9.0,3.8
2496,-1.0,-1.0,16.2,20.7,12.2,7.1
2497,0.4,-1.0,15.5,17.6,14.4,12.3
2498,-1.0,-1.0,15.3,17.4,13.3,10.7
2499,-1.0,-1.0,15.7,20.2,13.0,10.0
2500,-1.0,-1.0,14.1,16.7,12.3,10.2
2501,0.0,-1.0,13.2,14.2,12.6,10.4
2502,-1.0,-1.0,13.1,15.2,12.3,12.1
2503,-1.0,-1.0,11.7,15.7,9.6,6.1
2504,-1.0,-1.0,12.7,15.4,10.1,5.7
2505,0.1,-1.0,12.9,14.9,10.1,4.4
2506,1.7,-1.0,12.9,14.4,12.1,12.0
2507,4.7,-1.0,14.5,17.2,12.3,11.6
2508,0.8,-1.0,14.2,15.6,13.3,10.6
2509,5.0,-1.0,12.9,14.6,11.4,9.0
2510,0.7,-1.0,12.9,14.8,12.3,11.4
2511,2.0,-1.0,11.7,13.0,10.4,10.5
2512,5.2,-1.0,11.5,13.7,9.7,4.9
2513,1.3,-1.0,10.6,14.0,8.9,9.1
2514,3.5,-1.0,9.6,12.8,6.2,2.7
2515,0.2,-1.0,8.4,11.8,6.5,4.8
2516,-1.0,-1.0,6.6,9.8,3.8,0.7
2517,-1.0,-1.0,5.2,7.6,3.0,3.3
2518,-1.0,-1.0,3.4,7.4,1.0,-2.3
2519,-1.0,-1.0,6.1,9.8,0.3,-4.0
2520,2.5,-1.0,4.5,9.0,1.3,3.9
2521,-1.0,-1.0,2.0,3.6,0.8,-0.2
2522,4.2,-1.0,0.9,3.6,-1.0,-3.2
2523,5.9,-1.0,5.9,7.3,-0.9,-3.9
2524,14.2,-1.0,9.9,11.5,7.3,7.0
2525,-1.0,-1.0,7.9,11.7,4.6,8.5
2526,0.9,-1.0,3.5,6.1,0.2,-2.3
2527,-1.0,-1.0,5.9,8.9,3.3,3.1
2528,0.7,-1.0,10.0,10.8,8.8,8.3
2529,10.3,-1.0,10.9,11.7,9.4,9.2
2530,2.1,-1.0,9.7,11.5,8.1,7.8
2531,-1.0,-1.0,10.0,11.2,9.1,8.7
2532,0.3,-1.0,8.7,10.3,7.6,3.0
2533,0.4,-1.0,7.2,8.4,5.5,5.4
2534,-1.0,-1.0,8.5,8.9,7.2,5.8
2535,5.6,-1.0,7.9,9.0,6.7,6.9
2536,-1.0,-1.0,10.6,12.8,8.8,8.0
2537,2.9,-1.0,7.5,10.1,5.4,1.7
2538,-1.0,-1.0,7.3,9.3,3.5,-0.5
2539,-1.0,-1.0,8.1,11.0,4.3,1.2
2540,-1.0,-1.0,8.4,11.5,5.6,2.0
2541,0.1,-1.0,4.2,9.0,1.1,0.8
2542,-1.0,-1.0,4.0,7.6,0.0,-2.9
2543,0.0,-1.0,1.0,3.8,0.1,-2.3
2544,5.3,-1.0,5.1,7.1,-0.9,-5.0
2545,-1.0,-1.0,6.9,8.1,6.0,5.9
2546,-1.0,-1.0,5.5,6.3,5.0,5.1
2547,-1.0,-1.0,4.4,5.1,4.2,3.5
2548,-1.0,-1.0,3.9,4.4,3.0,2.8
2549,6.2,-1.0,4.4,5.2,3.1,3.1
2550,12.2,-1.0,5.9,7.0,5.0,4.6
2551,4.0,-1.0,9.6,10.4,6.9,6.7
2552,10.6,-1.0,8.3,10.8,6.6,8.6
2553,-1.0,-1.0,0.1,6.7,-1.9,-4.4
2554,17.2,-1.0,2.2,5.4,-2.7,-7.6
2555,-1.0,-1.0,6.2,7.1,5.1,2.6
2556,0.4,-1.0,4.5,6.7,3.5,1.9
2557,-1.0,-1.0,2.5,4.3,0.6,0.1
2558,4.6,-1.0,3.8,8.1,-0.4,-4.0
2559,1.2,-1.0,5.6,8.4,2.4,7.0
2560,-1.0,-1.0,0.9,2.6,-0.1,-0.8
2561,1.3,-1.0,1.3,1.9,0.5,-1.6
2562,3.5,-1.0,0.5,1.7,-0.4,0.1
2563,2.8,-1.0,0.6,1.8,-0.8,-0.9
2564,2.1,-1.0,4.0,5.8,0.6,0.0
2565,0.0,-1.0,2.7,4.7,1.6,2.2
2566,0.0,-1.0,0.0,1.6,-1.1,-0.9
2567,3.5,-1.0,1.4,2.1,0.0,0.4
2568,-1.0,-1.0,3.7,4.5,2.0,1.3
2569,-1.0,-1.0,3.7,4.3,3.3,3.3
2570,-1.0,-1.0,1.8,3.7,0.4,0.1
2571,-1.0,-1.0,-0.5,0.5,-0.9,-3.1
2572,-1.0,-1.0,-2.0,-0.4,-3.4,-4.8
2573,-1.0,-1.0,-1.5,-0.3,-2.7,-5.7
2574,0.0,-1.0,-1.0,0.1,-3.3,-3.5
2575,-1.0,-1.0,1.2,3.1,-0.6,-0.1
2576,0.0,-1.0,-1.3,-0.3,-3.5,-3.3
2577,0.0,-1.0,-0.9,-0.7,-1.4,-1.7
2578,10.9,-1.0,1.8,3.0,-0.9,-1.2
2579,3.1,-1.0,2.9,4.7,1.1,0.3
2580,3.0,-1.0,1.4,4.6,-0.4,2.2
2581,8.5,-1.0,3.2,4.2,-0.6,-0.6
2582,1.5,-1.0,4.1,6.0,1.6,1.6
2583,1.3,-1.0,4.9,6.3,3.8,5.2
2584,4.9,-1.0,3.4,4.1,2.7,3.2
2585,3.5,-1.0,4.0,4.8,2.9,3.1
2586,2.3,-1.0,2.2,4.1,0.4,0.0
2587,-1.0,-1.0,2.1,3.6,1.1,1.0
2588,0.1,-1.0,0.4,1.3,-0.2,-1.6
2589,-1.0,-1.0,-1.6,0.4,-2.0,-2.1
2590,0.6,-1.0,0.6,1.5,-2.8,-6.4
2591,4.8,-1.0,0.3,1.5,-0.7,-1.2
2592,7.3,1.0,0.8,1.6,0.3,0.0
2593,3.7,0.0,2.6,4.3,0.4,0.0
2594,2.9,-1.0,1.8,3.5,1.2,1.4
2595,-1.0,-1.0,1.7,3.3,-0.7,-2.3
2596,6.5,-1.0,-0.4,1.4,-1.5,-0.4
2597,1.2,7.0,-2.8,-1.5,-3.8,-1.1666666666666667
2598,-1.0,5.0,-1.5,-1.1,-3.2,-1.9333333333333336
2599,-1.0,7.0,-3.0,-1.2,-3.7,-2.7
2600,0.0,4.0,-3.2,-2.8,-4.0,-4.2
2601,1.7,6.0,-1.4,0.0,-2.8,-2.8
2602,-1.0,6.0,-2.9,-2.1,-3.3,-2.5
2603,-1.0,4.0,-7.2,-3.3,-9.2,-7.0
2604,8.2,5.0,-4.9,-0.8,-13.3,-15.8
2605,4.5,17.0,-0.3,0.3,-0.8,-1.0
2606,21.5,20.0,-1.1,0.0,-1.8,-2.0
2607,3.4,41.0,-4.8,-1.0,-8.4,-1.8
2608,-1.0,38.0,-14.4,-7.9,-19.4,-12.1
2609,0.5,36.0,-18.8,-15.6,-21.8,-22.7
2610,-1.0,35.0,-16.2,-12.3,-18.2,-19.7
2611,-1.0,33.0,-12.3,-8.0,-19.1,-26.6
2612,2.2,35.0,-6.9,-1.2,-12.9,-20.7
2613,2.0,37.0,-0.4,0.2,-1.3,-2.2
2614,4.0,37.0,-4.2,0.1,-7.2,-10.4
2615,6.7,36.0,-4.4,-3.7,-5.5,-5.4
2616,2.5,36.0,1.5,2.2,-3.9,-3.9
2617,1.5,31.0,2.7,3.4,1.8,1.4
2618,8.2,27.0,1.7,2.9,0.3,0.0
2619,0.5,28.0,0.8,2.2,0.1,0.0
2620,6.2,25.0,0.8,1.5,0.5,0.3
2621,1.1,20.0,0.3,1.0,-0.2,0.0
2622,0.7,20.0,-3.5,-0.2,-5.1,-6.2
2623,4.6,19.0,-3.8,-1.7,-5.3,-5.2
2624,4.7,25.0,-6.1,-3.9,-6.8,-6.2
2625,1.4,31.0,-6.9,-4.5,-8.5,-9.8
2626,0.0,33.0,-7.7,-5.7,-11.0,-13.4
2627,8.7,31.0,-4.4,-2.4,-8.9,-17.0
2628,0.0,44.0,-7.4,-1.9,-9.7,-5.7
2629,0.0,40.0,-13.3,-9.7,-15.9,-17.1
2630,-1.0,39.0,-14.9,-12.3,-16.5,-17.9
2631,-1.0,36.0,-13.4,-8.2,-17.4,-20.3
2632,0.0,34.0,-8.5,-4.9,-15.3,-20.4
2633,0.0,35.0,-7.8,-5.3,-9.7,-8.9
2634,0.2,36.0,-11.6,-9.6,-12.8,-11.7
2635,-1.0,32.0,-13.3,-9.8,-16.0,-20.5
2636,0.0,33.0,-16.0,-12.3,-18.3,-20.1
2637,-1.0,35.0,-13.5,-8.4,-18.8,-24.4
2638,-1.0,33.0,-4.8,-2.5,-10.6,-15.1
2639,0.0,32.0,-6.1,-3.5,-7.2,-9.7
2640,0.0,34.0,-7.8,-4.2,-13.5,-19.6
2641,0.0,34.0,-5.7,-2.6,-9.6,-7.8
2642,0.0,34.0,-14.7,-9.6,-16.5,-17.2
2643,0.0,34.0,-14.2,-8.9,-21.2,-26.2
2644,1.0,32.0,-6.0,-5.2,-9.1,-10.8
2645,6.2,32.0,-3.0,0.2,-5.8,-6.1
2646,3.8,35.0,-0.3,3.5,-5.4,0.0
2647,0.5,33.0,-7.4,-2.9,-9.3,-4.75
2648,5.4,34.0,-4.9,-1.8,-9.6,-9.5
2649,0.4,34.0,-1.0,2.4,-4.3,-3.8
2650,0.6,33.0,2.8,4.0,1.8,1.3
2651,-1.0,26.0,3.2,4.0,1.9,1.0
2652,0.3,23.0,2.1,5.6,0.2,-1.1
2653,-1.0,22.0,4.3,8.8,0.5,-1.7
2654,-1.0,20.0,3.3,6.1,0.8,-2.1
2655,-1.0,20.0,3.4,6.5,1.7,-0.2
2656,0.9,20.0,2.0,7.6,-1.4,-2.8
2657,0.0,20.0,-1.7,2.8,-3.2,-5.6
2658,-1.0,18.0,-4.4,-0.1,-7.9,-10.8
2659,2.8,20.0,-1.6,2.2,-7.5,-11.3
2660,0.5,22.0,-4.3,1.5,-7.1,-7.8
2661,2.0,21.0,-6.1,-2.8,-8.4,-11.35
2662,9.0,23.0,-7.4,-3.5,-10.1,-14.9
2663,-1.0,34.0,-10.8,-7.4,-15.5,-12.3
2664,2.0,31.0,-3.9,-0.5,-8.6,-9.7
2665,1.8,32.0,-1.6,-0.6,-3.1,-3.5
2666,1.2,34.0,1.3,3.1,-1.2,-1.2
2667,6.1,28.0,0.5,1.5,0.2,0.0
2668,0.6,28.0,0.9,2.0,0.0,0.0
2669,0.0,24.0,0.2,2.1,-1.4,-3.3
2670,1.4,25.0,-0.1,2.6,-2.7,-7.7
2671,-1.0,26.0,-2.8,0.7,-5.3,-9.0
2672,-1.0,26.0,-5.4,-1.8,-8.0,-8.9
2673,3.0,28.0,-1.9,0.3,-7.9,-12.7
2674,-1.0,30.0,1.4,3.8,-0.1,-0.4
2675,0.0,26.0,-1.1,3.2,-4.3,-6.9
2676,0.0,23.0,1.3,6.4,-5.4,-11.8
2677,0.0,23.0,2.0,4.7,0.9,-1.0
2678,0.9,20.0,3.3,7.3,1.3,0.1
2679,-1.0,17.0,2.6,7.3,0.1,-1.7
2680,-1.0,21.0,4.5,9.4,-0.5,-0.1
2681,0.5,17.0,4.3,7.3,2.1,-0.2
2682,8.8,6.0,3.2,4.4,2.1,0.1
2683,0.0,1.0,4.7,7.2,3.6,2.8
2684,-1.0,0.0,5.6,10.6,3.0,1.0
2685,-1.0,-1.0,4.6,10.3,-1.0,-2.5
2686,-1.0,-1.0,3.1,7.0,0.8,-1.1
2687,-1.0,-1.0,3.7,8.2,1.0,-1.3
2688,4.2,-1.0,4.0,8.3,-0.6,-2.9
2689,3.5,-1.0,2.4,4.0,1.0,2.1
2690,0.0,-1.0,2.2,5.5,-0.2,-1.3
2691,-1.0,-1.0,3.2,7.2,1.4,0.9
2692,-1.0,-1.0,3.8,8.7,0.0,-1.9
2693,4.0,-1.0,2.6,3.6,-0.6,-2.8
2694,1.5,-1.0,2.9,5.4,0.6,2.7
2695,0.0,-1.0,5.3,10.1,1.9,0.3
2696,-1.0,-1.0,8.8,13.7,4.3,3.1
2697,-1.0,-1.0,5.8,10.0,4.4,4.0
2698,-1.0,-1.0,4.3,8.8,0.5,-1.9
2699,-1.0,-1.0,5.5,10.5,0.5,-1.9
2700,-1.0,-1.0,8.4,13.9,2.3,-2.9
2701,-1.0,-1.0,10.0,15.4,4.0,0.6
2702,-1.0,-1.0,10.2,15.1,4.2,0.1
2703,-1.0,-1.0,8.8,12.5,5.5,0.7
2704,-1.0,-1.0,7.4,11.3,1.9,-1.5
2705,-1.0,-1.0,7.1,13.0,3.2,0.6
2706,6.5,-1.0,6.6,11.8,2.0,-0.4
2707,4.5,-1.0,2.9,6.1,0.4,0.1
2708,3.5,-1.0,2.1,4.8,0.6,-0.1
2709,3.0,-1.0,3.4,7.1,1.4,-0.1
2710,0.0,-1.0,3.3,5.1,0.5,0.0
2711,0.0,-1.0,3.8,6.0,2.0,1.9
2712,0.1,-1.0,3.3,7.7,-1.5,-3.3
2713,-1.0,-1.0,4.0,9.1,-1.4,-6.0
2714,-1.0,-1.0,5.0,11.4,-1.7,-6.0
2715,-1.0,-1.0,5.5,9.2,-0.3,-2.6
2716,-1.0,-1.0,4.8,9.7,-0.1,-3.8
2717,-1.0,-1.0,6.5,9.6,1.6,-2.8
2718,-1.0,-1.0,6.9,11.3,3.7,2.6
2719,7.7,-1.0,3.8,6.1,2.5,-0.4
2720,0.5,-1.0,5.7,8.6,4.1,3.1
2721,-1.0,-1.0,4.5,8.1,2.8,3.3
2722,-1.0,-1.0,5.9,12.2,2.9,-1.2
2723,2.8,-1.0,6.9,12.4,0.2,-4.2
2724,0.1,-1.0,11.3,17.2,6.5,5.7
2725,-1.0,-1.0,17.1,23.8,12.2,8.1
2726,-1.0,-1.0,16.9,21.1,12.1,6.3
2727,-1.0,-1.0,17.3,24.7,11.5,6.5
2728,-1.0,-1.0,13.7,17.3,8.9,3.5
2729,-1.0,-1.0,14.5,19.1,11.1,9.1
2730,-1.0,-1.0,13.3,17.5,10.1,7.9
2731,9.2,-1.0,12.8,17.4,8.2,3.9
2732,5.9,-1.0,12.3,15.7,9.6,5.9
2733,3.0,-1.0,12.1,15.2,10.7,11.5
2734,17.6,-1.0,12.3,16.7,9.4,9.6
2735,-1.0,-1.0,10.5,14.7,9.2,9.1
2736,-1.0,-1.0,10.8,16.5,7.6,7.1
2737,-1.0,-1.0,11.3,16.8,6.3,5.8
2738,-1.0,-1.0,12.0,16.6,7.2,3.4
2739,-1.0,-1.0,11.5,14.7,7.0,1.7
2740,38.6,-1.0,9.4,12.3,7.7,8.5
2741,0.0,-1.0,10.0,12.8,8.0,6.9
2742,-1.0,-1.0,11.5,15.5,6.6,1.9
2743,-1.0,-1.0,11.1,15.9,7.1,3.5
2744,-1.0,-1.0,11.6,15.2,5.2,0.6
2745,1.1,-1.0,11.8,17.2,8.6,3.0
2746,-1.0,-1.0,13.7,17.6,9.4,8.2
2747,-1.0,-1.0,16.9,22.0,8.0,3.3
2748,-1.0,-1.0,17.5,20.3,13.5,8.1
2749,-1.0,-1.0,17.8,22.9,11.6,6.5
2750,-1.0,-1.0,19.5,24.4,11.3,6.8
2751,13.1,-1.0,18.6,26.2,13.4,8.1
2752,0.2,-1.0,19.6,26.3,13.4,9.3
2753,-1.0,-1.0,18.4,22.0,13.0,8.9
2754,-1.0,-1.0,18.5,22.5,12.9,9.0
2755,-1.0,-1.0,19.2,24.1,11.0,6.7
2756,-1.0,-1.0,19.9,24.9,12.3,8.1
2757,5.0,-1.0,18.2,22.2,15.4,10.8
2758,0.2,-1.0,15.6,20.9,13.9,13.9
2759,0.5,-1.0,15.9,21.0,8.7,4.9
2760,-1.0,-1.0,16.2,19.9,13.7,13.2
2761,-1.0,-1.0,16.8,21.7,10.0,5.4
2762,-1.0,-1.0,16.9,22.7,11.8,8.9
2763,-1.0,-1.0,20.8,26.4,13.3,7.6
2764,-1.0,-1.0,22.6,28.7,16.6,13.4
2765,-1.0,-1.0,24.4,30.6,18.7,13.7
2766,-1.0,-1.0,26.5,31.8,20.7,15.7
2767,-1.0,-1.0,25.7,30.1,22.5,18.2
2768,11.7,-1.0,22.4,29.4,18.4,17.0
2769,-1.0,-1.0,20.6,24.7,17.2,14.7
2770,-1.0,-1.0,20.8,24.9,16.7,13.3
2771,-1.0,-1.0,21.4,25.6,17.6,14.5
2772,-1.0,-1.0,21.3,26.4,17.7,15.9
2773,-1.0,-1.0,21.6,26.8,15.1,11.7
2774,-1.0,-1.0,22.7,27.5,17.0,12.4
2775,8.0,-1.0,20.7,27.4,15.6,11.4
2776,-1.0,-1.0,22.1,27.6,17.8,15.5
2777,-1.0,-1.0,20.6,24.9,16.7,15.3
2778,-1.0,-1.0,22.1,27.3,14.6,10.5
2779,-1.0,-1.0,22.7,26.7,15.5,10.9
2780,-1.0,-1.0,23.6,27.3,17.4,13.5
2781,0.3,-1.0,23.8,27.6,21.2,17.0
2782,1.4,-1.0,24.0,28.6,20.4,17.8
2783,1.1,-1.0,22.9,26.1,20.6,17.4
2784,-1.0,-1.0,22.0,26.5,17.0,13.6
2785,-1.0,-1.0,25.8,30.3,20.8,16.3
2786,-1.0,-1.0,23.4,27.5,21.8,18.5
2787,-1.0,-1.0,22.9,27.5,17.3,12.3
2788,-1.0,-1.0,24.8,29.7,18.0,12.6
2789,-1.0,-1.0,26.3,32.0,20.7,16.2
2790,-1.0,-1.0,26.7,32.0,20.0,15.4
2791,-1.0,-1.0,25.1,30.4,21.5,18.3
2792,-1.0,-1.0,21.8,27.5,15.9,12.2
2793,0.6,-1.0,22.0,27.0,17.6,12.7
2794,-1.0,-1.0,18.2,23.6,13.7,11.3
2795,2.6,-1.0,17.1,22.5,12.2,8.6
2796,-1.0,-1.0,16.6,22.3,11.0,8.6
2797,-1.0,-1.0,18.7,25.9,11.5,8.5
2798,-1.0,-1.0,17.9,23.5,12.5,8.9
2799,-1.0,-1.0,17.4,22.8,11.3,7.1
2800,-1.0,-1.0,20.2,25.5,13.3,9.7
2801,-1.0,-1.0,23.4,29.1,16.1,11.6
2802,17.0,-1.0,24.0,28.9,17.9,12.1
2803,11.0,-1.0,20.1,25.2,18.5,18.3
2804,0.0,-1.0,20.6,24.8,18.6,18.0
