,date,rainfall_mm,snow_depth_cm,air_temp,max_temp,min_temp,min_ground_temp
1945,2019-03-23,0.4,14.0,1.9,3.4,0.5,-2.8
1946,2019-03-24,0.0,13.0,3.4,6.9,0.4,-1.1
1947,2019-03-25,0.0,4.0,1.2,5.1,-1.3,-4.9
1948,2019-03-26,0.0,2.0,0.0,3.9,-3.5,-7.3
1949,2019-03-27,0.0,1.0,-0.1,3.9,-5.1,-8.0
1950,2019-03-28,0.0,1.0,3.7,8.4,-1.9,-4.0
1951,2019-03-29,0.0,0.0,6.5,12.0,2.0,0.7
1952,2019-03-30,1.0,0.0,5.1,10.5,1.6,-0.1
1953,2019-03-31,0.2,0.0,3.0,5.4,1.4,1.7
1954,2019-04-01,0.0,0.0,3.0,8.3,-1.5,-3.0
1955,2019-04-02,0.1,0.0,3.1,6.8,-0.1,-1.7
1956,2019-04-03,0.0,0.0,6.0,11.7,1.2,-3.9
1957,2019-04-04,0.0,0.0,7.2,13.0,3.7,1.1
1958,2019-04-05,0.0,0.0,6.1,12.6,0.1,-5.2
1959,2019-04-06,0.0,0.0,6.4,11.1,1.7,-3.7
1960,2019-04-07,0.0,0.0,6.5,10.6,0.8,-4.8
1961,2019-04-08,4.3,0.0,2.1,9.3,0.6,-1.3
1962,2019-04-09,1.9,0.0,1.9,4.4,0.3,0.1
1963,2019-04-10,0.0,0.0,-0.7,2.3,-1.6,-1.7
1964,2019-04-11,0.0,0.0,-0.5,4.5,-3.9,-5.6
1965,2019-04-12,0.0,0.0,1.8,6.2,-4.2,-8.1
1966,2019-04-13,0.0,0.0,4.3,6.2,1.4,0.9
1967,2019-04-14,0.0,0.0,5.0,8.8,2.8,1.4
1968,2019-04-15,0.0,0.0,4.8,10.4,-1.8,-6.4
1969,2019-04-16,0.0,0.0,7.2,14.1,0.0,-4.4
1970,2019-04-17,0.0,0.0,7.4,12.7,0.0,-5.2
1971,2019-04-18,0.0,0.0,9.9,16.5,3.7,-3.1
1972,2019-04-19,0.0,0.0,12.0,17.5,4.2,-3.2
1973,2019-04-20,0.0,0.0,9.0,13.5,4.5,0.4
1974,2019-04-21,0.0,0.0,6.5,10.0,3.6,-2.7
1975,2019-04-22,0.0,0.0,10.3,16.8,3.8,-1.0
1976,2019-04-23,0.0,0.0,13.0,19.1,5.8,-0.1
1977,2019-04-24,0.0,0.0,12.2,18.0,4.8,-0.1
1978,2019-04-25,0.1,0.0,14.2,18.1,7.4,3.0
1979,2019-04-26,0.0,0.0,12.5,16.1,10.6,8.1
1980,2019-04-27,0.0,0.0,14.7,20.2,8.8,5.5
1981,2019-04-28,0.0,0.0,6.4,14.4,4.3,3.6
1982,2019-04-29,0.0,0.0,5.8,10.5,-1.5,-5.7
1983,2019-04-30,0.0,0.0,6.9,11.8,1.7,-2.0
1984,2019-05-01,4.6,0.0,8.9,14.9,2.0,-3.3
1985,2019-05-02,12.5,0.0,4.2,8.2,2.7,4.4
1986,2019-05-03,0.0,0.0,1.5,5.2,-0.1,-0.5
1987,2019-05-04,5.2,0.0,1.7,6.9,-1.7,-3.3
1988,2019-05-05,0.0,0.0,4.7,9.4,-0.8,-2.6
1989,2019-05-06,0.2,0.0,7.1,11.5,2.6,-1.2
1990,2019-05-07,0.1,0.0,6.9,10.6,5.3,3.7
1991,2019-05-08,0.0,0.0,7.4,11.8,3.9,1.7
1992,2019-05-09,0.0,0.0,9.5,13.8,3.2,-2.2
1993,2019-05-10,4.0,0.0,8.4,12.3,6.7,4.1
1994,2019-05-11,10.0,0.0,9.4,12.1,7.5,7.1
1995,2019-05-12,0.0,0.0,9.2,13.8,5.9,7.1
1996,2019-05-13,0.0,0.0,8.7,12.5,4.3,-1.2
1997,2019-05-14,0.1,0.0,9.3,14.2,6.5,6.0
1998,2019-05-15,0.0,0.0,10.6,14.9,4.1,-0.5
1999,2019-05-16,0.0,0.0,12.4,17.9,4.4,-1.0
2000,2019-05-17,0.0,0.0,14.3,19.9,6.3,0.5
2001,2019-05-18,0.0,0.0,16.0,20.8,8.3,2.4
2002,2019-05-19,0.0,0.0,17.5,21.6,11.5,4.3
2003,2019-05-20,0.5,0.0,17.8,22.0,13.6,10.6
2004,2019-05-21,0.0,0.0,18.8,25.3,15.2,13.4
2005,2019-05-22,0.1,0.0,18.1,22.4,14.6,9.7
2006,2019-05-23,0.6,0.0,12.6,17.6,9.7,10.4
2007,2019-05-24,2.0,0.0,9.3,10.2,8.3,8.0
2008,2019-05-25,1.1,0.0,11.0,14.7,8.4,8.7
2009,2019-05-26,14.6,0.0,9.2,11.6,7.7,6.6
2010,2019-05-27,0.7,0.0,10.5,14.3,8.4,7.8
2011,2019-05-28,4.7,0.0,12.1,16.6,9.0,8.2
2012,2019-05-29,0.0,0.0,12.6,16.6,10.7,10.7
2013,2019-05-30,4.3,0.0,12.4,16.9,5.9,0.1
2014,2019-05-31,0.0,0.0,12.0,15.9,8.4,6.9
2015,2019-06-01,3.0,0.0,12.4,17.4,7.3,3.9
2016,2019-06-02,0.0,0.0,13.2,18.4,9.8,9.5
2017,2019-06-03,9.7,0.0,13.0,17.6,6.2,2.1
2018,2019-06-04,0.0,0.0,17.5,24.1,12.7,9.9
2019,2019-06-05,0.1,0.0,19.6,25.0,12.8,8.7
2020,2019-06-06,0.0,0.0,22.0,27.2,14.6,10.1
2021,2019-06-07,0.0,0.0,22.5,26.4,18.5,13.4
2022,2019-06-08,1.8,0.0,22.9,27.6,17.9,14.2
2023,2019-06-09,0.0,0.0,18.6,22.8,16.5,15.9
2024,2019-06-10,0.0,0.0,16.6,19.8,13.0,11.5
2025,2019-06-11,0.0,0.0,17.6,22.5,11.8,6.2
2026,2019-06-12,0.0,0.0,15.0,19.1,12.4,11.6
2027,2019-06-13,0.6,0.0,14.2,16.5,12.4,11.6
2028,2019-06-14,0.0,0.0,14.5,16.7,12.8,12.1
2029,2019-06-15,0.0,0.0,17.3,22.5,13.2,11.8
2030,2019-06-16,0.0,0.0,18.8,23.8,11.8,7.5
2031,2019-06-17,0.0,0.0,19.8,25.7,13.4,8.9
2032,2019-06-18,0.0,0.0,18.9,23.8,13.7,10.2
2033,2019-06-19,0.0,0.0,18.9,23.7,13.3,10.8
2034,2019-06-20,0.0,0.0,20.8,25.8,14.8,10.4
2035,2019-06-21,0.0,0.0,20.7,25.9,17.5,13.3
2036,2019-06-22,0.5,0.0,17.2,20.4,13.8,12.3
2037,2019-06-23,0.0,0.0,17.7,22.6,12.1,8.1
2038,2019-06-24,0.0,0.0,19.3,24.3,13.6,9.8
2039,2019-06-25,1.1,0.0,17.0,22.4,10.3,6.1
2040,2019-06-26,2.6,0.0,15.3,19.4,12.7,12.2
2041,2019-06-27,0.4,0.0,15.6,20.5,13.4,13.4
2042,2019-06-28,0.0,0.0,16.6,22.4,10.4,7.6
2043,2019-06-29,0.0,0.0,16.0,21.6,9.8,7.3
2044,2019-06-30,0.0,0.0,17.9,23.5,13.4,9.9
2045,2019-07-01,0.0,0.0,18.8,25.1,16.0,14.4
2046,2019-07-02,10.0,0.0,15.3,20.3,12.5,10.4
2047,2019-07-03,0.0,0.0,15.1,20.7,11.7,11.1
2048,2019-07-04,15.2,0.0,14.2,19.1,9.3,8.5
2049,2019-07-05,12.4,0.0,12.9,17.1,10.8,10.6
2050,2019-07-06,4.7,0.0,13.6,19.7,10.0,9.9
2051,2019-07-07,1.2,0.0,14.5,18.7,9.7,5.9
2052,2019-07-08,10.4,0.0,15.3,20.3,12.6,11.6
2053,2019-07-09,0.0,0.0,12.8,14.7,11.3,11.2
2054,2019-07-10,0.0,0.0,16.8,22.1,12.0,11.2
2055,2019-07-11,0.7,0.0,12.9,19.8,11.2,9.9
2056,2019-07-12,0.0,0.0,14.5,20.6,8.0,3.8
2057,2019-07-13,0.0,0.0,16.4,21.2,12.7,10.7
2058,2019-07-14,0.0,0.0,15.2,18.8,10.9,7.4
2059,2019-07-15,0.7,0.0,16.6,21.2,12.4,8.0
2060,2019-07-16,8.0,0.0,16.0,19.9,14.2,12.7
2061,2019-07-17,0.0,0.0,17.7,24.2,11.3,9.0
2062,2019-07-18,0.0,0.0,19.3,25.1,11.6,7.8
2063,2019-07-19,0.0,0.0,19.8,25.1,14.4,11.6
2064,2019-07-20,0.0,0.0,19.8,25.7,12.4,8.4
2065,2019-07-21,0.0,0.0,21.1,26.6,13.9,9.6
2066,2019-07-22,0.0,0.0,20.2,23.5,17.3,13.0
2067,2019-07-23,0.0,0.0,21.4,27.1,16.1,12.9
2068,2019-07-24,0.0,0.0,23.2,29.3,15.2,11.3
2069,2019-07-25,0.0,0.0,21.2,25.8,18.2,14.0
2070,2019-07-26,0.0,0.0,22.5,26.3,16.7,12.9
2071,2019-07-27,0.0,0.0,25.5,30.5,18.5,14.6
2072,2019-07-28,0.0,0.0,25.2,33.1,20.0,15.8
2073,2019-07-29,0.0,0.0,17.8,21.7,16.5,14.9
2074,2019-07-30,0.0,0.0,14.0,18.0,10.6,9.7
2075,2019-07-31,0.0,0.0,15.8,21.4,11.1,11.0
2076,2019-08-01,0.0,0.0,14.7,19.9,11.2,9.5
2077,2019-08-02,0.0,0.0,15.6,21.0,9.6,5.8
2078,2019-08-03,0.0,0.0,13.3,17.8,8.9,5.0
2079,2019-08-04,0.0,0.0,12.7,18.8,6.4,2.7
2080,2019-08-05,0.0,0.0,16.0,23.7,8.2,4.7
2081,2019-08-06,0.5,0.0,16.7,22.0,11.8,7.9
2082,2019-08-07,1.8,0.0,17.0,19.9,14.2,9.9
2083,2019-08-08,0.0,0.0,17.5,22.0,13.0,8.6
2084,2019-08-09,0.0,0.0,17.2,22.7,13.5,11.2
2085,2019-08-10,0.0,0.0,18.3,23.5,11.4,6.7
2086,2019-08-11,7.9,0.0,17.8,20.4,16.1,14.2
2087,2019-08-12,0.0,0.0,18.4,21.8,16.8,16.1
2088,2019-08-13,0.8,0.0,17.8,21.4,15.2,12.1
2089,2019-08-14,0.1,0.0,16.9,20.7,15.2,12.2
2090,2019-08-15,0.2,0.0,16.9,21.2,13.9,9.3
2091,2019-08-16,0.0,0.0,17.1,21.3,12.4,6.2
2092,2019-08-17,0.0,0.0,19.0,23.0,16.5,13.2
2093,2019-08-18,1.7,0.0,19.2,22.0,16.8,13.5
2094,2019-08-19,4.0,0.0,17.4,20.6,15.8,15.2
2095,2019-08-20,0.0,0.0,17.6,21.3,14.4,10.3
2096,2019-08-21,0.0,0.0,17.0,20.5,15.5,12.4
2097,2019-08-22,40.6,0.0,16.7,22.7,12.1,7.9
2098,2019-08-23,9.4,0.0,15.9,20.3,12.7,11.4
2099,2019-08-24,0.0,0.0,16.9,21.9,13.2,10.2
2100,2019-08-25,0.0,0.0,16.3,21.1,9.6,5.3
2101,2019-08-26,0.0,0.0,19.0,23.9,15.2,11.9
2102,2019-08-27,0.1,0.0,18.2,22.6,13.5,9.3
2103,2019-08-28,0.0,0.0,19.2,25.4,12.8,9.4
2104,2019-08-29,3.4,0.0,20.0,22.9,16.3,11.7
2105,2019-08-30,0.0,0.0,18.7,22.3,17.3,15.9
2106,2019-08-31,0.0,0.0,17.6,21.7,14.0,10.0
2107,2019-09-01,0.1,0.0,18.4,22.5,14.3,8.6
2108,2019-09-02,7.8,0.0,18.0,23.5,14.1,12.0
2109,2019-09-03,0.0,0.0,15.2,19.5,12.5,8.4
2110,2019-09-04,0.0,0.0,15.8,20.1,10.8,5.6
2111,2019-09-05,4.0,0.0,16.0,20.0,11.9,6.6
2112,2019-09-06,0.6,0.0,14.6,18.0,13.2,13.0
2113,2019-09-07,2.9,0.0,14.0,18.4,9.3,4.6
2114,2019-09-08,0.7,0.0,15.2,16.7,12.1,7.9
2115,2019-09-09,4.8,0.0,16.8,19.1,14.3,13.1
2116,2019-09-10,0.0,0.0,19.0,21.9,15.4,13.2
2117,2019-09-11,2.2,0.0,16.3,21.1,14.7,13.8
2118,2019-09-12,0.9,0.0,15.3,17.5,14.2,13.5
2119,2019-09-13,6.6,0.0,12.5,16.8,10.3,11.6
2120,2019-09-14,10.0,0.0,10.1,15.1,7.4,3.7
2121,2019-09-15,9.0,0.0,10.4,13.6,6.7,1.6
2122,2019-09-16,0.4,0.0,9.9,13.7,7.2,3.4
2123,2019-09-17,0.0,0.0,8.5,12.1,4.7,2.5
2124,2019-09-18,0.1,0.0,8.1,12.6,5.6,5.4
2125,2019-09-19,1.0,0.0,5.9,12.8,0.9,-2.7
2126,2019-09-20,1.7,0.0,6.6,12.1,0.6,-2.5
2127,2019-09-21,1.5,0.0,8.5,10.6,5.5,1.9
2128,2019-09-22,0.0,0.0,6.1,10.4,3.2,-0.2
2129,2019-09-23,0.0,0.0,5.2,11.6,-0.4,-4.2
2130,2019-09-24,3.2,0.0,6.7,10.3,3.2,-1.9
2131,2019-09-25,0.5,0.0,6.9,8.2,6.7,6.2
2132,2019-09-26,0.0,0.0,8.1,13.9,2.6,-0.7
2133,2019-09-27,0.0,0.0,8.9,13.5,3.6,-0.9
2134,2019-09-28,2.3,0.0,11.3,13.7,9.1,8.0
2135,2019-09-29,0.5,0.0,12.2,14.8,10.4,7.7
2136,2019-09-30,8.4,0.0,12.5,14.2,11.1,7.4
2137,2019-10-01,2.6,0.0,7.4,12.6,4.2,6.8
2138,2019-10-02,0.2,0.0,6.5,8.8,3.3,-0.7
2139,2019-10-03,2.5,0.0,4.1,6.2,3.1,2.2
2140,2019-10-04,0.9,0.0,2.1,4.4,1.3,1.5
2141,2019-10-05,0.0,0.0,2.0,5.3,-0.9,-3.5
2142,2019-10-06,0.0,0.0,3.5,6.5,-0.5,-2.7
2143,2019-10-07,0.4,0.0,4.1,7.3,2.0,-1.6
2144,2019-10-08,0.0,0.0,4.6,7.2,1.9,-0.6
2145,2019-10-09,1.2,0.0,4.4,7.9,1.2,-1.9
2146,2019-10-10,1.1,0.0,6.5,9.8,4.2,3.4
2147,2019-10-11,31.0,0.0,9.9,12.7,5.3,0.9
2148,2019-10-12,1.0,0.0,9.4,11.5,7.5,4.8
2149,2019-10-13,2.2,0.0,8.4,12.2,5.4,3.5
2150,2019-10-14,10.2,0.0,4.6,8.0,1.7,-1.9
2151,2019-10-15,0.8,0.0,4.0,7.3,-1.9,-5.4
2152,2019-10-16,0.2,0.0,6.5,8.1,4.6,4.6
2153,2019-10-17,5.6,0.0,4.7,5.2,4.2,4.3
2154,2019-10-18,3.0,0.0,7.7,10.0,4.6,4.6
2155,2019-10-19,2.5,0.0,11.2,12.2,10.0,9.8
2156,2019-10-20,11.9,0.0,9.4,11.1,7.7,1.9
2157,2019-10-21,0.2,0.0,6.3,10.4,4.0,4.6
2158,2019-10-22,0.1,0.0,9.1,11.0,2.5,1.0
2159,2019-10-23,0.0,0.0,9.5,12.2,7.1,4.1
2160,2019-10-24,0.0,0.0,10.6,12.5,9.7,8.2
2161,2019-10-25,1.0,0.0,10.1,11.8,9.1,6.3
2162,2019-10-26,12.8,0.0,7.0,10.7,5.4,5.1
2163,2019-10-27,9.2,0.0,2.7,5.4,0.8,1.2
2164,2019-10-28,1.0,0.0,0.6,2.5,-0.4,-1.8
2165,2019-10-29,0.0,0.0,-1.8,1.4,-4.4,-7.4
2166,2019-10-30,0.0,0.0,-1.2,1.4,-4.5,-7.6
2167,2019-10-31,0.0,0.0,3.6,5.9,-0.4,-3.6
2168,2019-11-01,0.0,0.0,0.8,4.7,-1.2,-5.2
2169,2019-11-02,4.5,0.0,4.6,6.0,-1.4,-6.5
2170,2019-11-03,0.0,0.0,2.9,4.6,0.7,-0.5
2171,2019-11-04,0.0,0.0,-0.9,2.1,-1.9,-1.5
2172,2019-11-05,0.0,0.0,-1.6,0.3,-2.9,-4.0
2173,2019-11-06,0.2,0.0,-3.0,-0.9,-4.4,-5.9
2174,2019-11-07,0.5,1.0,-1.8,-0.7,-4.2,-5.0
2175,2019-11-08,1.3,1.0,1.2,4.6,-1.2,-1.2
2176,2019-11-09,4.9,0.0,6.1,6.7,4.5,3.8
2177,2019-11-10,8.5,0.0,7.2,8.7,5.5,5.1
2178,2019-11-11,0.0,0.0,0.3,7.5,-1.0,0.7
2179,2019-11-12,13.7,0.0,2.7,5.9,-1.5,-4.9
2180,2019-11-13,20.9,0.0,6.8,7.6,4.9,4.2
2181,2019-11-14,2.9,0.0,8.1,10.3,6.1,7.4
2182,2019-11-15,0.0,0.0,2.3,6.1,-0.2,-3.8
2183,2019-11-16,0.1,0.0,1.2,1.9,-1.5,-5.8
2184,2019-11-17,0.0,0.0,7.1,8.6,1.9,1.9
2185,2019-11-18,0.7,0.0,6.0,7.7,3.9,-1.8
2186,2019-11-19,0.0,0.0,6.6,7.1,6.0,5.8
2187,2019-11-20,0.0,0.0,5.8,6.7,5.2,5.1
2188,2019-11-21,0.1,0.0,4.6,5.6,3.1,4.1
2189,2019-11-22,0.0,0.0,1.6,5.2,-0.2,2.3
2190,2019-11-23,0.0,0.0,0.7,1.2,-0.3,-0.3
2191,2019-11-24,0.0,0.0,-0.5,0.8,-1.0,-2.7
2192,2019-11-25,0.0,0.0,-0.1,1.1,-3.1,-7.0
2193,2019-11-26,1.8,0.0,1.3,1.6,0.7,0.3
2194,2019-11-27,6.9,0.0,2.2,2.4,1.4,1.2
2195,2019-11-28,17.0,0.0,3.3,4.0,2.4,2.2
2196,2019-11-29,7.6,0.0,3.3,5.0,-0.5,3.7
2197,2019-11-30,0.0,0.0,-4.1,-0.6,-5.8,-9.2
2198,2019-12-01,0.0,2.0,-1.8,0.0,-4.9,-8.8
2199,2019-12-02,0.0,0.0,-2.2,-0.1,-3.8,-6.9
2200,2019-12-03,0.0,2.0,-1.9,0.0,-4.7,-9.0
2201,2019-12-04,0.0,0.0,3.7,5.8,-0.1,-4.6
2202,2019-12-05,0.3,0.0,6.2,6.9,2.3,0.4
2203,2019-12-06,5.3,0.0,5.4,7.0,4.6,4.2
2204,2019-12-07,6.2,0.0,5.4,6.7,4.0,1.8
2205,2019-12-08,10.5,0.0,2.6,5.7,0.9,-0.2
2206,2019-12-09,7.9,0.0,5.7,7.1,2.8,2.5
2207,2019-12-10,0.0,2.0,-2.3,5.4,-5.3,-0.8
2208,2019-12-11,2.4,1.0,0.8,2.5,-5.8,-10.6
2209,2019-12-12,1.1,0.0,1.2,2.6,0.2,-0.9
2210,2019-12-13,0.6,0.0,2.6,3.3,0.5,0.0
2211,2019-12-14,11.2,0.0,2.5,3.0,1.6,0.8
2212,2019-12-15,5.3,0.0,2.4,3.1,0.6,0.0
2213,2019-12-16,9.0,0.0,3.3,4.2,2.2,2.2
2214,2019-12-17,5.6,0.0,3.9,4.9,2.2,0.0
2215,2019-12-18,17.4,0.0,4.2,6.7,1.7,-0.2
2216,2019-12-19,0.1,0.0,1.2,2.7,-0.1,0.0
2217,2019-12-20,0.2,0.0,3.6,4.2,-0.4,-3.2
2218,2019-12-21,0.0,0.0,2.8,3.8,2.4,2.4
2219,2019-12-22,1.5,0.0,4.3,5.5,2.6,2.5
2220,2019-12-23,0.3,0.0,4.4,5.4,3.8,0.2
2221,2019-12-24,7.0,0.0,2.9,4.3,2.4,1.5
2222,2019-12-25,0.0,0.0,1.4,2.4,0.7,1.3
2223,2019-12-26,0.1,0.0,0.3,1.5,-0.1,0.0
2224,2019-12-27,0.0,0.0,-2.7,0.1,-4.5,-1.1
2225,2019-12-28,0.0,0.0,-5.5,-2.8,-8.4,-5.5
2226,2019-12-29,0.4,0.0,1.3,4.0,-8.4,-10.9
2227,2019-12-30,0.2,0.0,4.9,6.4,3.9,3.4
2228,2019-12-31,0.0,0.0,1.2,4.9,-1.9,0.3
2229,2020-01-01,0.0,0.0,1.5,3.4,-2.6,-5.7
2230,2020-01-02,0.0,0.0,3.6,5.1,1.8,0.1
2231,2020-01-03,1.2,0.0,4.6,5.7,4.3,3.7
2232,2020-01-04,0.0,0.0,1.7,4.7,0.7,-2.6
2233,2020-01-05,4.3,0.0,-1.6,1.9,-4.9,-2.7
2234,2020-01-06,1.2,5.0,1.5,2.5,-3.2,-5.0
2235,2020-01-07,1.9,0.0,4.5,5.5,2.4,1.9
2236,2020-01-08,1.5,0.0,5.3,7.3,4.2,3.6
2237,2020-01-09,0.0,0.0,2.1,7.1,0.1,0.1
2238,2020-01-10,0.0,0.0,-2.0,0.8,-3.6,-7.2
2239,2020-01-11,8.8,0.0,0.0,3.5,-4.9,-9.6
2240,2020-01-12,0.2,0.0,5.2,6.1,2.7,2.2
2241,2020-01-13,0.0,0.0,1.6,5.4,-0.2,-2.9
2242,2020-01-14,5.8,0.0,3.3,4.1,1.6,-0.3
2243,2020-01-15,8.3,0.0,5.8,7.3,2.8,2.4
2244,2020-01-16,0.0,0.0,5.0,6.4,3.9,2.5
2245,2020-01-17,0.0,0.0,4.0,5.5,2.3,0.2
2246,2020-01-18,2.9,0.0,3.5,4.9,1.8,-1.4
2247,2020-01-19,0.0,0.0,3.6,5.1,2.0,2.8
2248,2020-01-20,0.0,0.0,3.3,4.1,1.0,0.7
2249,2020-01-21,0.5,0.0,5.2,8.1,2.9,2.3
2250,2020-01-22,0.0,0.0,1.2,4.1,-1.2,-2.2
2251,2020-01-23,0.0,0.0,0.0,3.4,-3.6,-6.4
2252,2020-01-24,0.1,0.0,1.7,3.8,0.3,0.1
2253,2020-01-25,1.0,0.0,0.3,2.4,-1.0,-2.7
2254,2020-01-26,0.7,0.0,2.9,5.4,-1.7,-3.9
2255,2020-01-27,7.9,0.0,0.6,3.7,-1.0,-1.0
2256,2020-01-28,4.4,0.0,3.0,3.7,1.2,1.0
2257,2020-01-29,8.7,0.0,1.8,3.0,0.7,0.6
2258,2020-01-30,7.0,0.0,1.7,2.5,0.9,0.1
2259,2020-01-31,0.1,0.0,1.9,2.4,0.8,0.2
2260,2020-02-01,8.0,0.0,2.5,2.8,1.6,1.4
2261,2020-02-02,0.8,0.0,3.8,5.5,1.6,2.4
2262,2020-02-03,0.0,0.0,-0.5,2.1,-1.8,-1.7
2263,2020-02-04,0.0,0.0,-4.6,-1.5,-6.1,-7.4
2264,2020-02-05,0.0,0.0,-1.3,1.9,-7.6,-9.8
2265,2020-02-06,0.0,0.0,-3.3,1.8,-5.8,-6.7
2266,2020-02-07,1.0,0.0,-3.5,-0.1,-8.3,-10.3
2267,2020-02-08,0.5,2.0,0.9,2.2,-0.3,-0.2
2268,2020-02-09,8.0,0.0,3.3,3.8,2.0,1.7
2269,2020-02-10,3.9,0.0,3.8,4.8,3.0,2.4
2270,2020-02-11,13.5,0.0,3.1,4.7,1.9,1.3
2271,2020-02-12,3.6,0.0,2.6,4.1,0.3,0.0
2272,2020-02-13,0.0,0.0,1.8,3.7,0.7,0.9
2273,2020-02-14,0.1,0.0,-1.0,1.2,-2.5,-7.5
2274,2020-02-15,5.5,0.0,1.9,2.9,-2.9,-7.7
2275,2020-02-16,38.5,0.0,3.7,4.4,2.6,2.5
2276,2020-02-17,1.9,0.0,5.1,5.5,3.8,3.5
2277,2020-02-18,0.0,0.0,5.1,6.2,4.5,3.9
2278,2020-02-19,0.4,0.0,3.8,6.7,2.5,0.8
2279,2020-02-20,0.4,0.0,1.2,3.2,-0.4,-2.3
2280,2020-02-21,1.0,0.0,3.0,4.0,0.0,-3.5
2281,2020-02-22,18.4,0.0,3.9,4.7,1.5,2.8
2282,2020-02-23,0.0,0.0,3.4,5.7,1.5,0.0
2283,2020-02-24,0.0,0.0,1.6,4.5,0.0,-1.4
2284,2020-02-25,0.0,0.0,-1.7,2.0,-4.3,-7.1
2285,2020-02-26,0.0,0.0,-1.2,1.5,-2.6,-4.2
2286,2020-02-27,0.0,0.0,-3.4,0.0,-6.5,-7.4
2287,2020-02-28,0.0,0.0,-3.8,1.4,-7.3,-7.6
2288,2020-02-29,2.9,0.0,-2.8,2.5,-9.2,-13.3
2289,2020-03-01,14.5,0.0,1.6,3.6,0.2,0.0
2290,2020-03-02,0.2,0.0,3.3,5.7,2.3,2.1
2291,2020-03-03,0.1,0.0,2.4,3.7,0.3,-2.6
2292,2020-03-04,12.7,0.0,2.0,3.0,0.4,0.9
2293,2020-03-05,2.8,0.0,2.9,3.7,1.8,2.2
2294,2020-03-06,0.0,0.0,2.1,6.1,0.6,-0.1
2295,2020-03-07,0.0,0.0,1.1,3.8,-2.2,-6.3
2296,2020-03-08,0.1,0.0,1.2,4.3,-2.9,-7.3
2297,2020-03-09,2.5,0.0,3.9,5.3,2.4,0.7
2298,2020-03-10,5.7,0.0,3.6,4.4,2.9,2.7
2299,2020-03-11,8.9,0.0,3.3,3.9,2.8,1.0
2300,2020-03-12,8.6,0.0,3.9,7.3,2.5,1.9
2301,2020-03-13,0.0,0.0,1.1,5.1,-0.6,-0.2
2302,2020-03-14,0.0,0.0,-2.4,1.0,-5.6,-7.9
2303,2020-03-15,2.7,0.0,1.1,4.6,-5.0,-7.9
2304,2020-03-16,0.6,0.0,3.2,6.4,1.3,1.2
2305,2020-03-17,0.0,0.0,1.7,4.4,-4.4,-8.3
2306,2020-03-18,2.4,0.0,4.6,7.3,3.4,2.6
2307,2020-03-19,0.0,0.0,4.2,9.3,0.8,-0.2
2308,2020-03-20,0.0,0.0,0.6,5.1,-1.0,-2.9
2309,2020-03-21,1.7,0.0,-1.9,2.1,-6.1,-9.1
2310,2020-03-22,0.0,0.0,-1.1,2.7,-6.7,-11.0
2311,2020-03-23,0.0,0.0,1.6,4.3,-1.5,-6.4
2312,2020-03-24,0.0,0.0,3.6,6.5,1.6,0.3
2313,2020-03-25,0.0,0.0,5.1,7.7,2.9,1.8
2314,2020-03-26,0.0,0.0,4.9,9.0,2.7,1.3
2315,2020-03-27,0.0,0.0,3.9,7.2,0.8,-2.1
2316,2020-03-28,0.0,0.0,5.6,11.4,1.8,0.0
2317,2020-03-29,0.0,0.0,-0.2,5.1,-2.7,-4.8
2318,2020-03-30,0.0,0.0,-1.2,2.9,-4.2,-7.9
2319,2020-03-31,0.6,0.0,-0.7,3.0,-6.4,-11.2
2320,2020-04-01,0.9,0.0,3.6,9.0,0.5,-1.6
2321,2020-04-02,7.5,0.0,4.5,7.7,0.8,-1.9
2322,2020-04-03,1.2,2.0,2.2,6.3,0.1,0.0
2323,2020-04-04,0.0,0.0,2.5,8.0,-1.4,-3.8
2324,2020-04-05,0.2,0.0,3.0,8.4,-2.4,-4.8
2325,2020-04-06,0.0,0.0,6.0,10.7,1.7,-2.9
2326,2020-04-07,0.9,0.0,7.6,13.2,4.6,1.2
2327,2020-04-08,0.0,0.0,6.4,11.1,1.8,-0.1
2328,2020-04-09,0.5,0.0,6.0,10.9,4.2,2.7
2329,2020-04-10,0.0,0.0,3.2,9.2,-1.0,-2.9
2330,2020-04-11,0.3,0.0,3.7,9.7,-1.7,-4.0
2331,2020-04-12,3.6,0.0,4.2,6.0,1.2,-3.1
2332,2020-04-13,0.8,0.0,4.2,8.4,1.1,2.3
2333,2020-04-14,3.9,0.0,2.0,6.8,0.0,-0.9
2334,2020-04-15,14.8,1.0,3.0,7.7,-0.6,-3.2
2335,2020-04-16,3.2,4.0,2.7,7.4,0.2,0.0
2336,2020-04-17,0.0,0.0,4.2,8.2,0.5,-1.0
2337,2020-04-18,0.0,0.0,5.9,10.4,1.6,-0.1
2338,2020-04-19,0.0,0.0,6.4,11.0,1.9,0.5
2339,2020-04-20,0.0,0.0,9.3,12.9,5.8,4.4
2340,2020-04-21,0.0,0.0,10.6,16.6,5.0,1.4
2341,2020-04-22,0.0,0.0,8.0,12.3,5.2,-0.7
2342,2020-04-23,0.0,0.0,8.6,15.3,1.9,-2.9
2343,2020-04-24,0.0,0.0,6.6,10.3,3.9,1.5
2344,2020-04-25,0.0,0.0,4.4,10.1,-1.6,-4.2
2345,2020-04-26,0.0,0.0,5.0,10.0,-1.3,-3.6
